id;UF;Nome_UF;Município;Código Município Completo;Nome_Município
577;21;Maranhão;7357;2107357;Nova Olinda do Maranhão
578;21;Maranhão;7407;2107407;Olho d'Água das Cunhãs
579;21;Maranhão;7456;2107456;Olinda Nova do Maranhão
580;21;Maranhão;7506;2107506;Paço do Lumiar
581;21;Maranhão;7605;2107605;Palmeirândia
582;21;Maranhão;7704;2107704;Paraibano
583;21;Maranhão;7803;2107803;Parnarama
584;21;Maranhão;7902;2107902;Passagem Franca
585;21;Maranhão;8009;2108009;Pastos Bons
586;21;Maranhão;8058;2108058;Paulino Neves
587;21;Maranhão;8108;2108108;Paulo Ramos
588;21;Maranhão;8207;2108207;Pedreiras
589;21;Maranhão;8256;2108256;Pedro do Rosário
590;21;Maranhão;8306;2108306;Penalva
591;21;Maranhão;8405;2108405;Peri Mirim
592;21;Maranhão;8454;2108454;Peritoró
593;21;Maranhão;8504;2108504;Pindaré-Mirim
594;21;Maranhão;8603;2108603;Pinheiro
595;21;Maranhão;8702;2108702;Pio XII
596;21;Maranhão;8801;2108801;Pirapemas
597;21;Maranhão;8900;2108900;Poção de Pedras
598;21;Maranhão;9007;2109007;Porto Franco
599;21;Maranhão;9056;2109056;Porto Rico do Maranhão
600;21;Maranhão;9106;2109106;Presidente Dutra
601;21;Maranhão;9205;2109205;Presidente Juscelino
602;21;Maranhão;9239;2109239;Presidente Médici
603;21;Maranhão;9270;2109270;Presidente Sarney
604;21;Maranhão;9304;2109304;Presidente Vargas
605;21;Maranhão;9403;2109403;Primeira Cruz
606;21;Maranhão;9452;2109452;Raposa
607;21;Maranhão;9502;2109502;Riachão
608;21;Maranhão;9551;2109551;Ribamar Fiquene
609;21;Maranhão;9601;2109601;Rosário
610;21;Maranhão;9700;2109700;Sambaíba
611;21;Maranhão;9759;2109759;Santa Filomena do Maranhão
612;21;Maranhão;9809;2109809;Santa Helena
613;21;Maranhão;9908;2109908;Santa Inês
614;21;Maranhão;10005;2110005;Santa Luzia
615;21;Maranhão;10039;2110039;Santa Luzia do Paruá
616;21;Maranhão;10104;2110104;Santa Quitéria do Maranhão
617;21;Maranhão;10203;2110203;Santa Rita
618;21;Maranhão;10237;2110237;Santana do Maranhão
619;21;Maranhão;10278;2110278;Santo Amaro do Maranhão
620;21;Maranhão;10302;2110302;Santo Antônio dos Lopes
621;21;Maranhão;10401;2110401;São Benedito do Rio Preto
622;21;Maranhão;10500;2110500;São Bento
623;21;Maranhão;10609;2110609;São Bernardo
624;21;Maranhão;10658;2110658;São Domingos do Azeitão
625;21;Maranhão;10708;2110708;São Domingos do Maranhão
626;21;Maranhão;10807;2110807;São Félix de Balsas
627;21;Maranhão;10856;2110856;São Francisco do Brejão
628;21;Maranhão;10906;2110906;São Francisco do Maranhão
629;21;Maranhão;11003;2111003;São João Batista
630;21;Maranhão;11029;2111029;São João do Carú
631;21;Maranhão;11052;2111052;São João do Paraíso
632;21;Maranhão;11078;2111078;São João do Soter
633;21;Maranhão;11102;2111102;São João dos Patos
634;21;Maranhão;11201;2111201;São José de Ribamar
635;21;Maranhão;11250;2111250;São José dos Basílios
636;21;Maranhão;11300;2111300;São Luís
637;21;Maranhão;11409;2111409;São Luís Gonzaga do Maranhão
638;21;Maranhão;11508;2111508;São Mateus do Maranhão
639;21;Maranhão;11532;2111532;São Pedro da Água Branca
640;21;Maranhão;11573;2111573;São Pedro dos Crentes
641;21;Maranhão;11607;2111607;São Raimundo das Mangabeiras
642;21;Maranhão;11631;2111631;São Raimundo do Doca Bezerra
643;21;Maranhão;11672;2111672;São Roberto
644;21;Maranhão;11706;2111706;São Vicente Ferrer
645;21;Maranhão;11722;2111722;Satubinha
646;21;Maranhão;11748;2111748;Senador Alexandre Costa
647;21;Maranhão;11763;2111763;Senador La Rocque
648;21;Maranhão;11789;2111789;Serrano do Maranhão
649;21;Maranhão;11805;2111805;Sítio Novo
650;21;Maranhão;11904;2111904;Sucupira do Norte
651;21;Maranhão;11953;2111953;Sucupira do Riachão
652;21;Maranhão;12001;2112001;Tasso Fragoso
653;21;Maranhão;12100;2112100;Timbiras
654;21;Maranhão;12209;2112209;Timon
655;21;Maranhão;12233;2112233;Trizidela do Vale
656;21;Maranhão;12274;2112274;Tufilândia
657;21;Maranhão;12308;2112308;Tuntum
658;21;Maranhão;12407;2112407;Turiaçu
659;21;Maranhão;12456;2112456;Turilândia
660;21;Maranhão;12506;2112506;Tutóia
661;21;Maranhão;12605;2112605;Urbano Santos
662;21;Maranhão;12704;2112704;Vargem Grande
663;21;Maranhão;12803;2112803;Viana
664;21;Maranhão;12852;2112852;Vila Nova dos Martírios
665;21;Maranhão;12902;2112902;Vitória do Mearim
666;21;Maranhão;13009;2113009;Vitorino Freire
667;21;Maranhão;14007;2114007;Zé Doca
668;22;Piauí;53;2200053;Acauã
669;22;Piauí;103;2200103;Agricolândia
670;22;Piauí;202;2200202;Água Branca
671;22;Piauí;251;2200251;Alagoinha do Piauí
672;22;Piauí;277;2200277;Alegrete do Piauí
673;22;Piauí;301;2200301;Alto Longá
674;22;Piauí;400;2200400;Altos
675;22;Piauí;459;2200459;Alvorada do Gurguéia
676;22;Piauí;509;2200509;Amarante
677;22;Piauí;608;2200608;Angical do Piauí
678;22;Piauí;707;2200707;Anísio de Abreu
679;22;Piauí;806;2200806;Antônio Almeida
680;22;Piauí;905;2200905;Aroazes
681;22;Piauí;954;2200954;Aroeiras do Itaim
682;22;Piauí;1002;2201002;Arraial
683;22;Piauí;1051;2201051;Assunção do Piauí
684;22;Piauí;1101;2201101;Avelino Lopes
685;22;Piauí;1150;2201150;Baixa Grande do Ribeiro
686;22;Piauí;1176;2201176;Barra D'Alcântara
687;22;Piauí;1200;2201200;Barras
688;22;Piauí;1309;2201309;Barreiras do Piauí
689;22;Piauí;1408;2201408;Barro Duro
690;22;Piauí;1507;2201507;Batalha
691;22;Piauí;1556;2201556;Bela Vista do Piauí
692;22;Piauí;1572;2201572;Belém do Piauí
693;22;Piauí;1606;2201606;Beneditinos
694;22;Piauí;1705;2201705;Bertolínia
695;22;Piauí;1739;2201739;Betânia do Piauí
696;22;Piauí;1770;2201770;Boa Hora
697;22;Piauí;1804;2201804;Bocaina
698;22;Piauí;1903;2201903;Bom Jesus
699;22;Piauí;1919;2201919;Bom Princípio do Piauí
700;22;Piauí;1929;2201929;Bonfim do Piauí
701;22;Piauí;1945;2201945;Boqueirão do Piauí
702;22;Piauí;1960;2201960;Brasileira
703;22;Piauí;1988;2201988;Brejo do Piauí
704;22;Piauí;2000;2202000;Buriti dos Lopes
705;22;Piauí;2026;2202026;Buriti dos Montes
706;22;Piauí;2059;2202059;Cabeceiras do Piauí
707;22;Piauí;2075;2202075;Cajazeiras do Piauí
708;22;Piauí;2083;2202083;Cajueiro da Praia
709;22;Piauí;2091;2202091;Caldeirão Grande do Piauí
710;22;Piauí;2109;2202109;Campinas do Piauí
711;22;Piauí;2117;2202117;Campo Alegre do Fidalgo
712;22;Piauí;2133;2202133;Campo Grande do Piauí
713;22;Piauí;2174;2202174;Campo Largo do Piauí
714;22;Piauí;2208;2202208;Campo Maior
715;22;Piauí;2251;2202251;Canavieira
716;22;Piauí;2307;2202307;Canto do Buriti
717;22;Piauí;2406;2202406;Capitão de Campos
718;22;Piauí;2455;2202455;Capitão Gervásio Oliveira
719;22;Piauí;2505;2202505;Caracol
720;22;Piauí;2539;2202539;Caraúbas do Piauí
721;22;Piauí;2554;2202554;Caridade do Piauí
722;22;Piauí;2604;2202604;Castelo do Piauí
723;22;Piauí;2653;2202653;Caxingó
724;22;Piauí;2703;2202703;Cocal
725;22;Piauí;2711;2202711;Cocal de Telha
726;22;Piauí;2729;2202729;Cocal dos Alves
727;22;Piauí;2737;2202737;Coivaras
728;22;Piauí;2752;2202752;Colônia do Gurguéia
729;22;Piauí;2778;2202778;Colônia do Piauí
730;22;Piauí;2802;2202802;Conceição do Canindé
731;22;Piauí;2851;2202851;Coronel José Dias
732;22;Piauí;2901;2202901;Corrente
733;22;Piauí;3008;2203008;Cristalândia do Piauí
734;22;Piauí;3107;2203107;Cristino Castro
735;22;Piauí;3206;2203206;Curimatá
736;22;Piauí;3230;2203230;Currais
737;22;Piauí;3271;2203271;Curral Novo do Piauí
738;22;Piauí;3255;2203255;Curralinhos
739;22;Piauí;3305;2203305;Demerval Lobão
740;22;Piauí;3354;2203354;Dirceu Arcoverde
741;22;Piauí;3404;2203404;Dom Expedito Lopes
742;22;Piauí;3453;2203453;Dom Inocêncio
743;22;Piauí;3420;2203420;Domingos Mourão
744;22;Piauí;3503;2203503;Elesbão Veloso
745;22;Piauí;3602;2203602;Eliseu Martins
746;22;Piauí;3701;2203701;Esperantina
747;22;Piauí;3750;2203750;Fartura do Piauí
748;22;Piauí;3800;2203800;Flores do Piauí
749;22;Piauí;3859;2203859;Floresta do Piauí
750;22;Piauí;3909;2203909;Floriano
751;22;Piauí;4006;2204006;Francinópolis
752;22;Piauí;4105;2204105;Francisco Ayres
753;22;Piauí;4154;2204154;Francisco Macedo
754;22;Piauí;4204;2204204;Francisco Santos
755;22;Piauí;4303;2204303;Fronteiras
756;22;Piauí;4352;2204352;Geminiano
757;22;Piauí;4402;2204402;Gilbués
758;22;Piauí;4501;2204501;Guadalupe
759;22;Piauí;4550;2204550;Guaribas
760;22;Piauí;4600;2204600;Hugo Napoleão
761;22;Piauí;4659;2204659;Ilha Grande
762;22;Piauí;4709;2204709;Inhuma
763;22;Piauí;4808;2204808;Ipiranga do Piauí
764;22;Piauí;4907;2204907;Isaías Coelho
765;22;Piauí;5003;2205003;Itainópolis
766;22;Piauí;5102;2205102;Itaueira
767;22;Piauí;5151;2205151;Jacobina do Piauí
768;22;Piauí;5201;2205201;Jaicós
769;22;Piauí;5250;2205250;Jardim do Mulato
770;22;Piauí;5276;2205276;Jatobá do Piauí
771;22;Piauí;5300;2205300;Jerumenha
772;22;Piauí;5359;2205359;João Costa
773;22;Piauí;5409;2205409;Joaquim Pires
774;22;Piauí;5458;2205458;Joca Marques
775;22;Piauí;5508;2205508;José de Freitas
776;22;Piauí;5516;2205516;Juazeiro do Piauí
777;22;Piauí;5524;2205524;Júlio Borges
778;22;Piauí;5532;2205532;Jurema
779;22;Piauí;5557;2205557;Lagoa Alegre
780;22;Piauí;5573;2205573;Lagoa de São Francisco
781;22;Piauí;5565;2205565;Lagoa do Barro do Piauí
782;22;Piauí;5581;2205581;Lagoa do Piauí
783;22;Piauí;5599;2205599;Lagoa do Sítio
784;22;Piauí;5540;2205540;Lagoinha do Piauí
785;22;Piauí;5607;2205607;Landri Sales
786;22;Piauí;5706;2205706;Luís Correia
787;22;Piauí;5805;2205805;Luzilândia
788;22;Piauí;5854;2205854;Madeiro
789;22;Piauí;5904;2205904;Manoel Emídio
790;22;Piauí;5953;2205953;Marcolândia
791;22;Piauí;6001;2206001;Marcos Parente
792;22;Piauí;6050;2206050;Massapê do Piauí
793;22;Piauí;6100;2206100;Matias Olímpio
794;22;Piauí;6209;2206209;Miguel Alves
795;22;Piauí;6308;2206308;Miguel Leão
796;22;Piauí;6357;2206357;Milton Brandão
797;22;Piauí;6407;2206407;Monsenhor Gil
798;22;Piauí;6506;2206506;Monsenhor Hipólito
799;22;Piauí;6605;2206605;Monte Alegre do Piauí
800;22;Piauí;6654;2206654;Morro Cabeça no Tempo
801;22;Piauí;6670;2206670;Morro do Chapéu do Piauí
802;22;Piauí;6696;2206696;Murici dos Portelas
803;22;Piauí;6704;2206704;Nazaré do Piauí
804;22;Piauí;6720;2206720;Nazária
805;22;Piauí;6753;2206753;Nossa Senhora de Nazaré
806;22;Piauí;6803;2206803;Nossa Senhora dos Remédios
807;22;Piauí;7959;2207959;Nova Santa Rita
808;22;Piauí;6902;2206902;Novo Oriente do Piauí
809;22;Piauí;6951;2206951;Novo Santo Antônio
810;22;Piauí;7009;2207009;Oeiras
811;22;Piauí;7108;2207108;Olho D'Água do Piauí
812;22;Piauí;7207;2207207;Padre Marcos
813;22;Piauí;7306;2207306;Paes Landim
814;22;Piauí;7355;2207355;Pajeú do Piauí
815;22;Piauí;7405;2207405;Palmeira do Piauí
816;22;Piauí;7504;2207504;Palmeirais
817;22;Piauí;7553;2207553;Paquetá
818;22;Piauí;7603;2207603;Parnaguá
819;22;Piauí;7702;2207702;Parnaíba
820;22;Piauí;7751;2207751;Passagem Franca do Piauí
821;22;Piauí;7777;2207777;Patos do Piauí
822;22;Piauí;7793;2207793;Pau D'Arco do Piauí
823;22;Piauí;7801;2207801;Paulistana
824;22;Piauí;7850;2207850;Pavussu
825;22;Piauí;7900;2207900;Pedro II
826;22;Piauí;7934;2207934;Pedro Laurentino
827;22;Piauí;8007;2208007;Picos
828;22;Piauí;8106;2208106;Pimenteiras
829;22;Piauí;8205;2208205;Pio IX
830;22;Piauí;8304;2208304;Piracuruca
831;22;Piauí;8403;2208403;Piripiri
832;22;Piauí;8502;2208502;Porto
833;22;Piauí;8551;2208551;Porto Alegre do Piauí
834;22;Piauí;8601;2208601;Prata do Piauí
835;22;Piauí;8650;2208650;Queimada Nova
836;22;Piauí;8700;2208700;Redenção do Gurguéia
837;22;Piauí;8809;2208809;Regeneração
838;22;Piauí;8858;2208858;Riacho Frio
839;22;Piauí;8874;2208874;Ribeira do Piauí
840;22;Piauí;8908;2208908;Ribeiro Gonçalves
841;22;Piauí;9005;2209005;Rio Grande do Piauí
842;22;Piauí;9104;2209104;Santa Cruz do Piauí
843;22;Piauí;9153;2209153;Santa Cruz dos Milagres
844;22;Piauí;9203;2209203;Santa Filomena
845;22;Piauí;9302;2209302;Santa Luz
846;22;Piauí;9377;2209377;Santa Rosa do Piauí
847;22;Piauí;9351;2209351;Santana do Piauí
848;22;Piauí;9401;2209401;Santo Antônio de Lisboa
849;22;Piauí;9450;2209450;Santo Antônio dos Milagres
850;22;Piauí;9500;2209500;Santo Inácio do Piauí
851;22;Piauí;9559;2209559;São Braz do Piauí
852;22;Piauí;9609;2209609;São Félix do Piauí
853;22;Piauí;9658;2209658;São Francisco de Assis do Piauí
854;22;Piauí;9708;2209708;São Francisco do Piauí
855;22;Piauí;9757;2209757;São Gonçalo do Gurguéia
856;22;Piauí;9807;2209807;São Gonçalo do Piauí
857;22;Piauí;9856;2209856;São João da Canabrava
858;22;Piauí;9872;2209872;São João da Fronteira
859;22;Piauí;9906;2209906;São João da Serra
860;22;Piauí;9955;2209955;São João da Varjota
861;22;Piauí;9971;2209971;São João do Arraial
862;22;Piauí;10003;2210003;São João do Piauí
863;22;Piauí;10052;2210052;São José do Divino
864;22;Piauí;10102;2210102;São José do Peixe
865;22;Piauí;10201;2210201;São José do Piauí
866;22;Piauí;10300;2210300;São Julião
867;22;Piauí;10359;2210359;São Lourenço do Piauí
868;22;Piauí;10375;2210375;São Luis do Piauí
869;22;Piauí;10383;2210383;São Miguel da Baixa Grande
870;22;Piauí;10391;2210391;São Miguel do Fidalgo
871;22;Piauí;10409;2210409;São Miguel do Tapuio
872;22;Piauí;10508;2210508;São Pedro do Piauí
873;22;Piauí;10607;2210607;São Raimundo Nonato
874;22;Piauí;10623;2210623;Sebastião Barros
875;22;Piauí;10631;2210631;Sebastião Leal
876;22;Piauí;10656;2210656;Sigefredo Pacheco
877;22;Piauí;10706;2210706;Simões
878;22;Piauí;10805;2210805;Simplício Mendes
879;22;Piauí;10904;2210904;Socorro do Piauí
880;22;Piauí;10938;2210938;Sussuapara
881;22;Piauí;10953;2210953;Tamboril do Piauí
882;22;Piauí;10979;2210979;Tanque do Piauí
883;22;Piauí;11001;2211001;Teresina
884;22;Piauí;11100;2211100;União
885;22;Piauí;11209;2211209;Uruçuí
886;22;Piauí;11308;2211308;Valença do Piauí
887;22;Piauí;11357;2211357;Várzea Branca
888;22;Piauí;11407;2211407;Várzea Grande
889;22;Piauí;11506;2211506;Vera Mendes
890;22;Piauí;11605;2211605;Vila Nova do Piauí
891;22;Piauí;11704;2211704;Wall Ferraz
892;23;Ceará;101;2300101;Abaiara
893;23;Ceará;150;2300150;Acarape
894;23;Ceará;200;2300200;Acaraú
895;23;Ceará;309;2300309;Acopiara
896;23;Ceará;408;2300408;Aiuaba
897;23;Ceará;507;2300507;Alcântaras
898;23;Ceará;606;2300606;Altaneira
899;23;Ceará;705;2300705;Alto Santo
900;23;Ceará;754;2300754;Amontada
901;23;Ceará;804;2300804;Antonina do Norte
902;23;Ceará;903;2300903;Apuiarés
903;23;Ceará;1000;2301000;Aquiraz
904;23;Ceará;1109;2301109;Aracati
905;23;Ceará;1208;2301208;Aracoiaba
906;23;Ceará;1257;2301257;Ararendá
907;23;Ceará;1307;2301307;Araripe
908;23;Ceará;1406;2301406;Aratuba
909;23;Ceará;1505;2301505;Arneiroz
910;23;Ceará;1604;2301604;Assaré
911;23;Ceará;1703;2301703;Aurora
912;23;Ceará;1802;2301802;Baixio
913;23;Ceará;1851;2301851;Banabuiú
914;23;Ceará;1901;2301901;Barbalha
915;23;Ceará;1950;2301950;Barreira
916;23;Ceará;2008;2302008;Barro
917;23;Ceará;2057;2302057;Barroquinha
918;23;Ceará;2107;2302107;Baturité
919;23;Ceará;2206;2302206;Beberibe
920;23;Ceará;2305;2302305;Bela Cruz
921;23;Ceará;2404;2302404;Boa Viagem
922;23;Ceará;2503;2302503;Brejo Santo
923;23;Ceará;2602;2302602;Camocim
924;23;Ceará;2701;2302701;Campos Sales
925;23;Ceará;2800;2302800;Canindé
926;23;Ceará;2909;2302909;Capistrano
927;23;Ceará;3006;2303006;Caridade
928;23;Ceará;3105;2303105;Cariré
929;23;Ceará;3204;2303204;Caririaçu
930;23;Ceará;3303;2303303;Cariús
931;23;Ceará;3402;2303402;Carnaubal
932;23;Ceará;3501;2303501;Cascavel
933;23;Ceará;3600;2303600;Catarina
934;23;Ceará;3659;2303659;Catunda
935;23;Ceará;3709;2303709;Caucaia
936;23;Ceará;3808;2303808;Cedro
937;23;Ceará;3907;2303907;Chaval
938;23;Ceará;3931;2303931;Choró
939;23;Ceará;3956;2303956;Chorozinho
940;23;Ceará;4004;2304004;Coreaú
941;23;Ceará;4103;2304103;Crateús
942;23;Ceará;4202;2304202;Crato
943;23;Ceará;4236;2304236;Croatá
944;23;Ceará;4251;2304251;Cruz
945;23;Ceará;4269;2304269;Deputado Irapuan Pinheiro
946;23;Ceará;4277;2304277;Ereré
947;23;Ceará;4285;2304285;Eusébio
948;23;Ceará;4301;2304301;Farias Brito
949;23;Ceará;4350;2304350;Forquilha
950;23;Ceará;4400;2304400;Fortaleza
951;23;Ceará;4459;2304459;Fortim
952;23;Ceará;4509;2304509;Frecheirinha
953;23;Ceará;4608;2304608;General Sampaio
954;23;Ceará;4657;2304657;Graça
955;23;Ceará;4707;2304707;Granja
956;23;Ceará;4806;2304806;Granjeiro
957;23;Ceará;4905;2304905;Groaíras
958;23;Ceará;4954;2304954;Guaiúba
959;23;Ceará;5001;2305001;Guaraciaba do Norte
960;23;Ceará;5100;2305100;Guaramiranga
961;23;Ceará;5209;2305209;Hidrolândia
962;23;Ceará;5233;2305233;Horizonte
963;23;Ceará;5266;2305266;Ibaretama
964;23;Ceará;5308;2305308;Ibiapina
965;23;Ceará;5332;2305332;Ibicuitinga
966;23;Ceará;5357;2305357;Icapuí
967;23;Ceará;5407;2305407;Icó
968;23;Ceará;5506;2305506;Iguatu
969;23;Ceará;5605;2305605;Independência
970;23;Ceará;5654;2305654;Ipaporanga
971;23;Ceará;5704;2305704;Ipaumirim
972;23;Ceará;5803;2305803;Ipu
973;23;Ceará;5902;2305902;Ipueiras
974;23;Ceará;6009;2306009;Iracema
975;23;Ceará;6108;2306108;Irauçuba
976;23;Ceará;6207;2306207;Itaiçaba
977;23;Ceará;6256;2306256;Itaitinga
978;23;Ceará;6306;2306306;Itapajé
979;23;Ceará;6405;2306405;Itapipoca
980;23;Ceará;6504;2306504;Itapiúna
981;23;Ceará;6553;2306553;Itarema
982;23;Ceará;6603;2306603;Itatira
983;23;Ceará;6702;2306702;Jaguaretama
984;23;Ceará;6801;2306801;Jaguaribara
985;23;Ceará;6900;2306900;Jaguaribe
986;23;Ceará;7007;2307007;Jaguaruana
987;23;Ceará;7106;2307106;Jardim
988;23;Ceará;7205;2307205;Jati
989;23;Ceará;7254;2307254;Jijoca de Jericoacoara
990;23;Ceará;7304;2307304;Juazeiro do Norte
991;23;Ceará;7403;2307403;Jucás
992;23;Ceará;7502;2307502;Lavras da Mangabeira
993;23;Ceará;7601;2307601;Limoeiro do Norte
994;23;Ceará;7635;2307635;Madalena
995;23;Ceará;7650;2307650;Maracanaú
996;23;Ceará;7700;2307700;Maranguape
997;23;Ceará;7809;2307809;Marco
998;23;Ceará;7908;2307908;Martinópole
999;23;Ceará;8005;2308005;Massapê
1000;23;Ceará;8104;2308104;Mauriti
1001;23;Ceará;8203;2308203;Meruoca
1002;23;Ceará;8302;2308302;Milagres
1003;23;Ceará;8351;2308351;Milhã
1004;23;Ceará;8377;2308377;Miraíma
1005;23;Ceará;8401;2308401;Missão Velha
1006;23;Ceará;8500;2308500;Mombaça
1007;23;Ceará;8609;2308609;Monsenhor Tabosa
1008;23;Ceará;8708;2308708;Morada Nova
1009;23;Ceará;8807;2308807;Moraújo
1010;23;Ceará;8906;2308906;Morrinhos
1011;23;Ceará;9003;2309003;Mucambo
1012;23;Ceará;9102;2309102;Mulungu
1013;23;Ceará;9201;2309201;Nova Olinda
1014;23;Ceará;9300;2309300;Nova Russas
1015;23;Ceará;9409;2309409;Novo Oriente
1016;23;Ceará;9458;2309458;Ocara
1017;23;Ceará;9508;2309508;Orós
1018;23;Ceará;9607;2309607;Pacajus
1019;23;Ceará;9706;2309706;Pacatuba
1020;23;Ceará;9805;2309805;Pacoti
1021;23;Ceará;9904;2309904;Pacujá
1022;23;Ceará;10001;2310001;Palhano
1023;23;Ceará;10100;2310100;Palmácia
1024;23;Ceará;10209;2310209;Paracuru
1025;23;Ceará;10258;2310258;Paraipaba
1026;23;Ceará;10308;2310308;Parambu
1027;23;Ceará;10407;2310407;Paramoti
1028;23;Ceará;10506;2310506;Pedra Branca
1029;23;Ceará;10605;2310605;Penaforte
1030;23;Ceará;10704;2310704;Pentecoste
1031;23;Ceará;10803;2310803;Pereiro
1032;23;Ceará;10852;2310852;Pindoretama
1033;23;Ceará;10902;2310902;Piquet Carneiro
1034;23;Ceará;10951;2310951;Pires Ferreira
1035;23;Ceará;11009;2311009;Poranga
1036;23;Ceará;11108;2311108;Porteiras
1037;23;Ceará;11207;2311207;Potengi
1038;23;Ceará;11231;2311231;Potiretama
1039;23;Ceará;11264;2311264;Quiterianópolis
1040;23;Ceará;11306;2311306;Quixadá
1041;23;Ceará;11355;2311355;Quixelô
1042;23;Ceará;11405;2311405;Quixeramobim
1043;23;Ceará;11504;2311504;Quixeré
1044;23;Ceará;11603;2311603;Redenção
1045;23;Ceará;11702;2311702;Reriutaba
1046;23;Ceará;11801;2311801;Russas
1047;23;Ceará;11900;2311900;Saboeiro
1048;23;Ceará;11959;2311959;Salitre
1049;23;Ceará;12205;2312205;Santa Quitéria
1050;23;Ceará;12007;2312007;Santana do Acaraú
1051;23;Ceará;12106;2312106;Santana do Cariri
1052;23;Ceará;12304;2312304;São Benedito
1053;23;Ceará;12403;2312403;São Gonçalo do Amarante
1054;23;Ceará;12502;2312502;São João do Jaguaribe
1055;23;Ceará;12601;2312601;São Luís do Curu
1056;23;Ceará;12700;2312700;Senador Pompeu
1057;23;Ceará;12809;2312809;Senador Sá
1058;23;Ceará;12908;2312908;Sobral
1059;23;Ceará;13005;2313005;Solonópole
1060;23;Ceará;13104;2313104;Tabuleiro do Norte
1061;23;Ceará;13203;2313203;Tamboril
1062;23;Ceará;13252;2313252;Tarrafas
1063;23;Ceará;13302;2313302;Tauá
1064;23;Ceará;13351;2313351;Tejuçuoca
1065;23;Ceará;13401;2313401;Tianguá
1066;23;Ceará;13500;2313500;Trairi
